series,date,sector,value
abs,2017-01-01,p3.7.3,837.0
abs,2017-01-01,p4,15832.0
abs,2017-01-01,p4.1,8100.0
abs,2017-01-01,p4.1.1,4403.0
abs,2017-01-01,p4.1.2,3697.0
abs,2017-01-01,p4.2,4991.0
abs,2017-01-01,p4.3,2741.0
abs,2017-01-01,p5,172090.0
abs,2017-01-01,p5.1,37459.0
abs,2017-01-01,p5.1.1,6710.0
abs,2017-01-01,p5.1.2,1630.0
abs,2017-01-01,p5.1.3,11452.0
abs,2017-01-01,p5.1.4,17667.0
abs,2017-01-01,p5.2,58622.0
abs,2017-01-01,p5.2.1,48640.0
abs,2017-01-01,p5.2.1.1,21013.0
abs,2017-01-01,p5.2.1.2,22380.0
abs,2017-01-01,p5.2.1.3,5247.0
abs,2017-01-01,p5.2.2,7945.0
abs,2017-01-01,p5.2.3,2037.0
abs,2017-01-01,p5.3,34826.0
abs,2017-01-01,p5.3.1,15571.0
abs,2017-01-01,p5.3.2,4952.0
abs,2017-01-01,p5.3.3,4720.0
abs,2017-01-01,p5.3.4,9583.0
abs,2017-01-01,p5.4,15518.0
abs,2017-01-01,p5.4.1,2133.0
abs,2017-01-01,p5.4.2,2459.0
abs,2017-01-01,p5.4.6,10926.0
abs,2017-01-01,p5.5,25665.0
abs,2017-01-01,p6,4348.0
abs,2017-04-01,p0,318231.0
abs,2017-04-01,p1,23644.0
abs,2017-04-01,p1.1,15532.0
abs,2017-04-01,p1.1.1,693.0
abs,2017-04-01,p1.1.2,8656.0
abs,2017-04-01,p1.1.7,6183.0
abs,2017-04-01,p1.2,3325.0
abs,2017-04-01,p1.3,1863.0
abs,2017-04-01,p1.4,2923.0
abs,2017-04-01,p1.4.1,1873.0
abs,2017-04-01,p1.4.2,1050.0
abs,2017-04-01,p2,26187.0
abs,2017-04-01,p2.1,11422.0
abs,2017-04-01,p2.2,12628.0
abs,2017-04-01,p2.3,2137.0
abs,2017-04-01,p3,72242.0
abs,2017-04-01,p3.1,9434.0
abs,2017-04-01,p3.1.1,3149.0
abs,2017-04-01,p3.1.2,3834.0
abs,2017-04-01,p3.1.3,1331.0
abs,2017-04-01,p3.1.4,1120.0
abs,2017-04-01,p3.2,1553.0
abs,2017-04-01,p3.2.1,1331.0
abs,2017-04-01,p3.2.2,222.0
abs,2017-04-01,p3.3,3770.0
abs,2017-04-01,p3.3.1,1721.0
abs,2017-04-01,p3.3.2,1152.0
abs,2017-04-01,p3.3.3,897.0
abs,2017-04-01,p3.4,20521.0
abs,2017-04-01,p3.4.1,9248.0
abs,2017-04-01,p3.4.2,7347.0
abs,2017-04-01,p3.4.3,1764.0
abs,2017-04-01,p3.4.4,2162.0
abs,2017-04-01,p3.5,9326.0
abs,2017-04-01,p3.5.1,3020.0
abs,2017-04-01,p3.5.2,2129.0
abs,2017-04-01,p3.5.3,4177.0
abs,2017-04-01,p3.6,19617.0
abs,2017-04-01,p3.6.1,2118.0
abs,2017-04-01,p3.6.2,1232.0
abs,2017-04-01,p3.6.3,1750.0
abs,2017-04-01,p3.6.4,13216.0
abs,2017-04-01,p3.6.5,1301.0
abs,2017-04-01,p3.7,8018.0
abs,2017-04-01,p3.7.1,5876.0
abs,2017-04-01,p3.7.2,1236.0
abs,2017-04-01,p3.7.3,906.0
abs,2017-04-01,p4,15253.0
abs,2017-04-01,p4.1,7700.0
abs,2017-04-01,p4.1.1,3891.0
abs,2017-04-01,p4.1.2,3809.0
abs,2017-04-01,p4.2,4834.0
abs,2017-04-01,p4.3,2719.0
abs,2017-04-01,p5,176593.0
abs,2017-04-01,p5.1,38527.0
abs,2017-04-01,p5.1.1,6964.0
abs,2017-04-01,p5.1.2,1629.0
abs,2017-04-01,p5.1.3,11560.0
abs,2017-04-01,p5.1.4,18374.0
abs,2017-04-01,p5.2,60687.0
abs,2017-04-01,p5.2.1,50557.0
abs,2017-04-01,p5.2.1.1,23192.0
abs,2017-04-01,p5.2.1.2,22191.0
abs,2017-04-01,p5.2.1.3,5174.0
abs,2017-04-01,p5.2.2,8010.0
abs,2017-04-01,p5.2.3,2120.0
abs,2017-04-01,p5.3,35364.0
abs,2017-04-01,p5.3.1,15759.0
abs,2017-04-01,p5.3.2,4892.0
abs,2017-04-01,p5.3.3,4808.0
abs,2017-04-01,p5.3.4,9905.0
abs,2017-04-01,p5.4,15793.0
abs,2017-04-01,p5.4.1,2291.0
abs,2017-04-01,p5.4.2,2559.0
abs,2017-04-01,p5.4.6,10943.0
abs,2017-04-01,p5.5,26221.0
abs,2017-04-01,p6,4312.0
abs,2017-07-01,p0,330664.0
abs,2017-07-01,p1,27266.0
abs,2017-07-01,p1.1,18013.0
abs,2017-07-01,p1.1.1,767.0
abs,2017-07-01,p1.1.2,10560.0
abs,2017-07-01,p1.1.7,6686.0
abs,2017-07-01,p1.2,3627.0
abs,2017-07-01,p1.3,1932.0
abs,2017-07-01,p1.4,3695.0
abs,2017-07-01,p1.4.1,2475.0
abs,2017-07-01,p1.4.2,1220.0
abs,2017-07-01,p2,25500.0
abs,2017-07-01,p2.1,11022.0
abs,2017-07-01,p2.2,12355.0
abs,2017-07-01,p2.3,2124.0
abs,2017-07-01,p3,73442.0
abs,2017-07-01,p3.1,9699.0
abs,2017-07-01,p3.1.1,3563.0
abs,2017-07-01,p3.1.2,3878.0
abs,2017-07-01,p3.1.3,1283.0
abs,2017-07-01,p3.1.4,975.0
abs,2017-07-01,p3.2,1434.0
abs,2017-07-01,p3.2.1,1264.0
abs,2017-07-01,p3.2.2,170.0
abs,2017-07-01,p3.3,3715.0
abs,2017-07-01,p3.3.1,1774.0
abs,2017-07-01,p3.3.2,1100.0
abs,2017-07-01,p3.3.3,841.0
abs,2017-07-01,p3.4,22068.0
abs,2017-07-01,p3.4.1,9045.0
abs,2017-07-01,p3.4.2,8141.0
abs,2017-07-01,p3.4.3,1963.0
abs,2017-07-01,p3.4.4,2919.0
abs,2017-07-01,p3.5,8935.0
abs,2017-07-01,p3.5.1,3012.0
abs,2017-07-01,p3.5.2,2119.0
abs,2017-07-01,p3.5.3,3804.0
abs,2017-07-01,p3.6,19722.0
abs,2017-07-01,p3.6.1,2157.0
abs,2017-07-01,p3.6.2,1158.0
abs,2017-07-01,p3.6.3,1310.0
abs,2017-07-01,p3.6.4,13820.0
abs,2017-07-01,p3.6.5,1277.0
abs,2017-07-01,p3.7,7870.0
abs,2017-07-01,p3.7.1,5422.0
abs,2017-07-01,p3.7.2,1076.0
abs,2017-07-01,p3.7.3,1372.0
abs,2017-07-01,p4,16431.0
abs,2017-07-01,p4.1,8111.0
abs,2017-07-01,p4.1.1,4333.0
abs,2017-07-01,p4.1.2,3778.0
abs,2017-07-01,p4.2,5614.0
abs,2017-07-01,p4.3,2705.0
abs,2017-07-01,p5,183517.0
abs,2017-07-01,p5.1,39309.0
abs,2017-07-01,p5.1.1,7027.0
abs,2017-07-01,p5.1.2,1717.0
abs,2017-07-01,p5.1.3,11826.0
abs,2017-07-01,p5.1.4,18739.0
abs,2017-07-01,p5.2,64514.0
abs,2017-07-01,p5.2.1,54100.0
abs,2017-07-01,p5.2.1.1,25286.0
abs,2017-07-01,p5.2.1.2,22489.0
abs,2017-07-01,p5.2.1.3,6325.0
abs,2017-07-01,p5.2.2,8155.0
abs,2017-07-01,p5.2.3,2259.0
abs,2017-07-01,p5.3,35827.0
abs,2017-07-01,p5.3.1,16109.0
abs,2017-07-01,p5.3.2,5034.0
abs,2017-07-01,p5.3.3,4919.0
abs,2017-07-01,p5.3.4,9765.0
abs,2017-07-01,p5.4,16106.0
abs,2017-07-01,p5.4.1,2262.0
abs,2017-07-01,p5.4.2,2741.0
abs,2017-07-01,p5.4.6,11103.0
abs,2017-07-01,p5.5,27761.0
abs,2017-07-01,p6,4509.0
abs,2017-10-01,p0,341129.0
abs,2017-10-01,p1,25990.0
abs,2017-10-01,p1.1,17849.0
abs,2017-10-01,p1.1.1,901.0
abs,2017-10-01,p1.1.2,11429.0
abs,2017-10-01,p1.1.7,5519.0
abs,2017-10-01,p1.2,3604.0
abs,2017-10-01,p1.3,1714.0
abs,2017-10-01,p1.4,2823.0
abs,2017-10-01,p1.4.1,1768.0
abs,2017-10-01,p1.4.2,1055.0
abs,2017-10-01,p2,27305.0
abs,2017-10-01,p2.1,11463.0
abs,2017-10-01,p2.2,13634.0
abs,2017-10-01,p2.3,2209.0
abs,2017-10-01,p3,75758.0
abs,2017-10-01,p3.1,9933.0
abs,2017-10-01,p3.1.1,4101.0
abs,2017-10-01,p3.1.2,3777.0
abs,2017-10-01,p3.1.3,1288.0
abs,2017-10-01,p3.1.4,767.0
abs,2017-10-01,p3.2,1397.0
abs,2017-10-01,p3.2.1,1255.0
abs,2017-10-01,p3.2.2,142.0
abs,2017-10-01,p3.3,3784.0
abs,2017-10-01,p3.3.1,1764.0
abs,2017-10-01,p3.3.2,951.0
abs,2017-10-01,p3.3.3,1069.0
abs,2017-10-01,p3.4,22621.0
abs,2017-10-01,p3.4.1,9580.0
abs,2017-10-01,p3.4.2,8704.0
abs,2017-10-01,p3.4.3,1991.0
abs,2017-10-01,p3.4.4,2346.0
abs,2017-10-01,p3.5,8388.0
abs,2017-10-01,p3.5.1,2774.0
abs,2017-10-01,p3.5.2,1982.0
abs,2017-10-01,p3.5.3,3632.0
abs,2017-10-01,p3.6,20743.0
abs,2017-10-01,p3.6.1,1968.0
abs,2017-10-01,p3.6.2,1467.0
abs,2017-10-01,p3.6.3,1552.0
abs,2017-10-01,p3.6.4,14360.0
abs,2017-10-01,p3.6.5,1396.0
abs,2017-10-01,p3.7,8893.0
abs,2017-10-01,p3.7.1,6739.0
abs,2017-10-01,p3.7.2,1034.0
abs,2017-10-01,p3.7.3,1120.0
abs,2017-10-01,p4,16006.0
abs,2017-10-01,p4.1,8615.0
abs,2017-10-01,p4.1.1,4361.0
abs,2017-10-01,p4.1.2,4254.0
abs,2017-10-01,p4.2,4813.0
abs,2017-10-01,p4.3,2578.0
abs,2017-10-01,p5,191161.0
abs,2017-10-01,p5.1,39429.0
abs,2017-10-01,p5.1.1,6970.0
abs,2017-10-01,p5.1.2,1750.0
abs,2017-10-01,p5.1.3,12375.0
abs,2017-10-01,p5.1.4,18334.0
abs,2017-10-01,p5.2,67810.0
abs,2017-10-01,p5.2.1,56588.0
abs,2017-10-01,p5.2.1.1,25415.0
abs,2017-10-01,p5.2.1.2,25017.0
abs,2017-10-01,p5.2.1.3,6156.0
abs,2017-10-01,p5.2.2,8934.0
abs,2017-10-01,p5.2.3,2288.0
abs,2017-10-01,p5.3,37646.0
abs,2017-10-01,p5.3.1,16534.0
abs,2017-10-01,p5.3.2,5681.0
abs,2017-10-01,p5.3.3,4946.0
abs,2017-10-01,p5.3.4,10485.0
abs,2017-10-01,p5.4,16231.0
abs,2017-10-01,p5.4.1,2278.0
abs,2017-10-01,p5.4.2,2742.0
abs,2017-10-01,p5.4.6,11211.0
abs,2017-10-01,p5.5,30047.0
abs,2017-10-01,p6,4908.0
abs,2018-01-01,p0,327096.0
abs,2018-01-01,p1,23298.0
abs,2018-01-01,p1.1,15593.0
abs,2018-01-01,p1.1.1,765.0
abs,2018-01-01,p1.1.2,8689.0
abs,2018-01-01,p1.1.7,6139.0
abs,2018-01-01,p1.2,3401.0
abs,2018-01-01,p1.3,1547.0
abs,2018-01-01,p1.4,2757.0
abs,2018-01-01,p1.4.1,1878.0
abs,2018-01-01,p1.4.2,879.0
abs,2018-01-01,p2,26189.0
abs,2018-01-01,p2.1,11837.0
abs,2018-01-01,p2.2,12235.0
abs,2018-01-01,p2.3,2117.0
abs,2018-01-01,p3,72643.0
abs,2018-01-01,p3.1,8540.0
abs,2018-01-01,p3.1.1,2916.0
abs,2018-01-01,p3.1.2,3764.0
abs,2018-01-01,p3.1.3,1102.0
abs,2018-01-01,p3.1.4,758.0
abs,2018-01-01,p3.2,1385.0
abs,2018-01-01,p3.2.1,1189.0
abs,2018-01-01,p3.2.2,196.0
abs,2018-01-01,p3.3,3998.0
abs,2018-01-01,p3.3.1,1777.0
abs,2018-01-01,p3.3.2,1127.0
abs,2018-01-01,p3.3.3,1094.0
abs,2018-01-01,p3.4,20750.0
abs,2018-01-01,p3.4.1,9256.0
abs,2018-01-01,p3.4.2,7900.0
abs,2018-01-01,p3.4.3,1364.0
abs,2018-01-01,p3.4.4,2230.0
abs,2018-01-01,p3.5,8285.0
abs,2018-01-01,p3.5.1,2619.0
abs,2018-01-01,p3.5.2,1726.0
abs,2018-01-01,p3.5.3,3940.0
abs,2018-01-01,p3.6,22370.0
abs,2018-01-01,p3.6.1,3117.0
abs,2018-01-01,p3.6.2,1406.0
abs,2018-01-01,p3.6.3,1468.0
abs,2018-01-01,p3.6.4,15325.0
abs,2018-01-01,p3.6.5,1054.0
abs,2018-01-01,p3.7,7314.0
abs,2018-01-01,p3.7.1,5175.0
abs,2018-01-01,p3.7.2,1244.0
abs,2018-01-01,p3.7.3,895.0
abs,2018-01-01,p4,16604.0
abs,2018-01-01,p4.1,7854.0
abs,2018-01-01,p4.1.1,4253.0
abs,2018-01-01,p4.1.2,3601.0
abs,2018-01-01,p4.2,5802.0
abs,2018-01-01,p4.3,2948.0
abs,2018-01-01,p5,183367.0
abs,2018-01-01,p5.1,39917.0
abs,2018-01-01,p5.1.1,6982.0
abs,2018-01-01,p5.1.2,1728.0
abs,2018-01-01,p5.1.3,12103.0
abs,2018-01-01,p5.1.4,19104.0
abs,2018-01-01,p5.2,62747.0
abs,2018-01-01,p5.2.1,51978.0
abs,2018-01-01,p5.2.1.1,22684.0
abs,2018-01-01,p5.2.1.2,24069.0
abs,2018-01-01,p5.2.1.3,5225.0
abs,2018-01-01,p5.2.2,8609.0
abs,2018-01-01,p5.2.3,2160.0
abs,2018-01-01,p5.3,37419.0
abs,2018-01-01,p5.3.1,16603.0
abs,2018-01-01,p5.3.2,5429.0
abs,2018-01-01,p5.3.3,4977.0
abs,2018-01-01,p5.3.4,10410.0
abs,2018-01-01,p5.4,16326.0
abs,2018-01-01,p5.4.1,2269.0
abs,2018-01-01,p5.4.2,2615.0
abs,2018-01-01,p5.4.6,11442.0
abs,2018-01-01,p5.5,26958.0
abs,2018-01-01,p6,4995.0
abs,2018-04-01,p0,333438.0
abs,2018-04-01,p1,23292.0
abs,2018-04-01,p1.1,15093.0
abs,2018-04-01,p1.1.1,554.0
abs,2018-04-01,p1.1.2,8140.0
abs,2018-04-01,p1.1.7,6399.0
abs,2018-04-01,p1.2,3504.0
abs,2018-04-01,p1.3,1782.0
abs,2018-04-01,p1.4,2912.0
abs,2018-04-01,p1.4.1,1866.0
abs,2018-04-01,p1.4.2,1046.0
abs,2018-04-01,p2,25853.0
abs,2018-04-01,p2.1,11693.0
abs,2018-04-01,p2.2,12111.0
abs,2018-04-01,p2.3,2049.0
abs,2018-04-01,p3,75745.0
abs,2018-04-01,p3.1,9828.0
abs,2018-04-01,p3.1.1,3213.0
abs,2018-04-01,p3.1.2,4084.0
abs,2018-04-01,p3.1.3,1394.0
abs,2018-04-01,p3.1.4,1137.0
abs,2018-04-01,p3.2,1616.0
abs,2018-04-01,p3.2.1,1383.0
abs,2018-04-01,p3.2.2,233.0
abs,2018-04-01,p3.3,3916.0
abs,2018-04-01,p3.3.1,1782.0
abs,2018-04-01,p3.3.2,1213.0
abs,2018-04-01,p3.3.3,921.0
abs,2018-04-01,p3.4,21311.0
abs,2018-04-01,p3.4.1,9475.0
abs,2018-04-01,p3.4.2,7774.0
abs,2018-04-01,p3.4.3,1835.0
abs,2018-04-01,p3.4.4,2227.0
abs,2018-04-01,p3.5,9812.0
abs,2018-04-01,p3.5.1,3197.0
abs,2018-04-01,p3.5.2,2196.0
abs,2018-04-01,p3.5.3,4419.0
abs,2018-04-01,p3.6,20810.0
abs,2018-04-01,p3.6.1,2265.0
abs,2018-04-01,p3.6.2,1271.0
abs,2018-04-01,p3.6.3,1746.0
abs,2018-04-01,p3.6.4,14121.0
abs,2018-04-01,p3.6.5,1407.0
abs,2018-04-01,p3.7,8453.0
abs,2018-04-01,p3.7.1,6241.0
abs,2018-04-01,p3.7.2,1260.0
abs,2018-04-01,p3.7.3,952.0
abs,2018-04-01,p4,15985.0
abs,2018-04-01,p4.1,7228.0
abs,2018-04-01,p4.1.1,3628.0
abs,2018-04-01,p4.1.2,3600.0
abs,2018-04-01,p4.2,5781.0
abs,2018-04-01,p4.3,2975.0
abs,2018-04-01,p5,188290.0
abs,2018-04-01,p5.1,41252.0
abs,2018-04-01,p5.1.1,7287.0
abs,2018-04-01,p5.1.2,1736.0
abs,2018-04-01,p5.1.3,12291.0
abs,2018-04-01,p5.1.4,19938.0
abs,2018-04-01,p5.2,65373.0
abs,2018-04-01,p5.2.1,54324.0
abs,2018-04-01,p5.2.1.1,24914.0
abs,2018-04-01,p5.2.1.2,24035.0
abs,2018-04-01,p5.2.1.3,5375.0
abs,2018-04-01,p5.2.2,8803.0
abs,2018-04-01,p5.2.3,2246.0
abs,2018-04-01,p5.3,37528.0
abs,2018-04-01,p5.3.1,16106.0
abs,2018-04-01,p5.3.2,5530.0
abs,2018-04-01,p5.3.3,5063.0
abs,2018-04-01,p5.3.4,10829.0
abs,2018-04-01,p5.4,16662.0
abs,2018-04-01,p5.4.1,2430.0
abs,2018-04-01,p5.4.2,2716.0
abs,2018-04-01,p5.4.6,11516.0
abs,2018-04-01,p5.5,27473.0
abs,2018-04-01,p6,4272.0
abs,2018-07-01,p0,345685.0
abs,2018-07-01,p1,27089.0
abs,2018-07-01,p1.1,17609.0
abs,2018-07-01,p1.1.1,766.0
abs,2018-07-01,p1.1.2,9720.0
abs,2018-07-01,p1.1.7,7123.0
abs,2018-07-01,p1.2,3840.0
abs,2018-07-01,p1.3,1934.0
abs,2018-07-01,p1.4,3706.0
abs,2018-07-01,p1.4.1,2472.0
abs,2018-07-01,p1.4.2,1234.0
abs,2018-07-01,p2,24238.0
abs,2018-07-01,p2.1,10614.0
abs,2018-07-01,p2.2,11310.0
abs,2018-07-01,p2.3,2314.0
abs,2018-07-01,p3,77131.0
abs,2018-07-01,p3.1,9947.0
abs,2018-07-01,p3.1.1,3318.0
abs,2018-07-01,p3.1.2,4300.0
abs,2018-07-01,p3.1.3,1330.0
abs,2018-07-01,p3.1.4,999.0
abs,2018-07-01,p3.2,1476.0
abs,2018-07-01,p3.2.1,1300.0
abs,2018-07-01,p3.2.2,176.0
abs,2018-07-01,p3.3,3935.0
abs,2018-07-01,p3.3.1,1898.0
abs,2018-07-01,p3.3.2,1156.0
abs,2018-07-01,p3.3.3,881.0
abs,2018-07-01,p3.4,22932.0
abs,2018-07-01,p3.4.1,9268.0
abs,2018-07-01,p3.4.2,8527.0
abs,2018-07-01,p3.4.3,2083.0
abs,2018-07-01,p3.4.4,3054.0
abs,2018-07-01,p3.5,9400.0
abs,2018-07-01,p3.5.1,3192.0
abs,2018-07-01,p3.5.2,2191.0
abs,2018-07-01,p3.5.3,4017.0
abs,2018-07-01,p3.6,20965.0
abs,2018-07-01,p3.6.1,2251.0
abs,2018-07-01,p3.6.2,1243.0
abs,2018-07-01,p3.6.3,1298.0
abs,2018-07-01,p3.6.4,14791.0
abs,2018-07-01,p3.6.5,1382.0
abs,2018-07-01,p3.7,8473.0
abs,2018-07-01,p3.7.1,5863.0
abs,2018-07-01,p3.7.2,1159.0
abs,2018-07-01,p3.7.3,1451.0
abs,2018-07-01,p4,17206.0
abs,2018-07-01,p4.1,7798.0
abs,2018-07-01,p4.1.1,4011.0
abs,2018-07-01,p4.1.2,3787.0
abs,2018-07-01,p4.2,6419.0
abs,2018-07-01,p4.3,2989.0
abs,2018-07-01,p5,196947.0
abs,2018-07-01,p5.1,42129.0
abs,2018-07-01,p5.1.1,7389.0
abs,2018-07-01,p5.1.2,1828.0
abs,2018-07-01,p5.1.3,12616.0
abs,2018-07-01,p5.1.4,20296.0
abs,2018-07-01,p5.2,70698.0
abs,2018-07-01,p5.2.1,59308.0
abs,2018-07-01,p5.2.1.1,27142.0
abs,2018-07-01,p5.2.1.2,25311.0
abs,2018-07-01,p5.2.1.3,6855.0
abs,2018-07-01,p5.2.2,8993.0
abs,2018-07-01,p5.2.3,2397.0
abs,2018-07-01,p5.3,38186.0
abs,2018-07-01,p5.3.1,16746.0
abs,2018-07-01,p5.3.2,5600.0
abs,2018-07-01,p5.3.3,5166.0
abs,2018-07-01,p5.3.4,10674.0
abs,2018-07-01,p5.4,17037.0
abs,2018-07-01,p5.4.1,2398.0
abs,2018-07-01,p5.4.2,2926.0
abs,2018-07-01,p5.4.6,11713.0
abs,2018-07-01,p5.5,28897.0
abs,2018-07-01,p6,3074.0
abs,2018-10-01,p0,357547.0
abs,2018-10-01,p1,25958.0
abs,2018-10-01,p1.1,17546.0
abs,2018-10-01,p1.1.1,743.0
abs,2018-10-01,p1.1.2,11115.0
abs,2018-10-01,p1.1.7,5688.0
abs,2018-10-01,p1.2,3839.0
abs,2018-10-01,p1.3,1722.0
abs,2018-10-01,p1.4,2849.0
abs,2018-10-01,p1.4.1,1864.0
abs,2018-10-01,p1.4.2,985.0
abs,2018-10-01,p2,27277.0
abs,2018-10-01,p2.1,11285.0
abs,2018-10-01,p2.2,13666.0
abs,2018-10-01,p2.3,2326.0
abs,2018-10-01,p3,79324.0
abs,2018-10-01,p3.1,9972.0
abs,2018-10-01,p3.1.1,3872.0
abs,2018-10-01,p3.1.2,4002.0
abs,2018-10-01,p3.1.3,1307.0
abs,2018-10-01,p3.1.4,791.0
abs,2018-10-01,p3.2,1450.0
abs,2018-10-01,p3.2.1,1306.0
abs,2018-10-01,p3.2.2,144.0
abs,2018-10-01,p3.3,3960.0
abs,2018-10-01,p3.3.1,1866.0
abs,2018-10-01,p3.3.2,977.0
abs,2018-10-01,p3.3.3,1117.0
abs,2018-10-01,p3.4,23426.0
abs,2018-10-01,p3.4.1,9963.0
abs,2018-10-01,p3.4.2,8870.0
abs,2018-10-01,p3.4.3,2137.0
abs,2018-10-01,p3.4.4,2456.0
abs,2018-10-01,p3.5,8728.0
abs,2018-10-01,p3.5.1,2879.0
abs,2018-10-01,p3.5.2,2063.0
abs,2018-10-01,p3.5.3,3786.0
abs,2018-10-01,p3.6,22172.0
abs,2018-10-01,p3.6.1,2058.0
abs,2018-10-01,p3.6.2,1535.0
abs,2018-10-01,p3.6.3,1602.0
abs,2018-10-01,p3.6.4,15462.0
abs,2018-10-01,p3.6.5,1515.0
abs,2018-10-01,p3.7,9619.0
abs,2018-10-01,p3.7.1,7303.0
abs,2018-10-01,p3.7.2,1098.0
abs,2018-10-01,p3.7.3,1218.0
abs,2018-10-01,p4,16399.0
abs,2018-10-01,p4.1,8280.0
abs,2018-10-01,p4.1.1,3919.0
abs,2018-10-01,p4.1.2,4361.0
abs,2018-10-01,p4.2,5351.0
abs,2018-10-01,p4.3,2768.0
abs,2018-10-01,p5,204386.0
abs,2018-10-01,p5.1,42131.0
abs,2018-10-01,p5.1.1,7273.0
abs,2018-10-01,p5.1.2,1885.0
abs,2018-10-01,p5.1.3,13200.0
abs,2018-10-01,p5.1.4,19773.0
abs,2018-10-01,p5.2,73849.0
abs,2018-10-01,p5.2.1,61556.0
abs,2018-10-01,p5.2.1.1,27187.0
abs,2018-10-01,p5.2.1.2,28056.0
abs,2018-10-01,p5.2.1.3,6313.0
abs,2018-10-01,p5.2.2,9858.0
abs,2018-10-01,p5.2.3,2435.0
abs,2018-10-01,p5.3,39699.0
abs,2018-10-01,p5.3.1,17030.0
abs,2018-10-01,p5.3.2,6044.0
abs,2018-10-01,p5.3.3,5174.0
abs,2018-10-01,p5.3.4,11451.0
abs,2018-10-01,p5.4,17144.0
abs,2018-10-01,p5.4.1,2407.0
abs,2018-10-01,p5.4.2,2899.0
abs,2018-10-01,p5.4.6,11838.0
abs,2018-10-01,p5.5,31563.0
abs,2018-10-01,p6,4204.0
abs,2019-01-01,p0,342373.0
abs,2019-01-01,p1,24707.0
abs,2019-01-01,p1.1,16692.0
abs,2019-01-01,p1.1.1,857.0
abs,2019-01-01,p1.1.2,9544.0
abs,2019-01-01,p1.1.7,6291.0
abs,2019-01-01,p1.2,3558.0
abs,2019-01-01,p1.3,1576.0
abs,2019-01-01,p1.4,2881.0
abs,2019-01-01,p1.4.1,2036.0
abs,2019-01-01,p1.4.2,845.0
abs,2019-01-01,p2,26216.0
abs,2019-01-01,p2.1,11278.0
abs,2019-01-01,p2.2,12807.0
abs,2019-01-01,p2.3,2131.0
abs,2019-01-01,p3,75627.0
abs,2019-01-01,p3.1,8967.0
abs,2019-01-01,p3.1.1,3240.0
abs,2019-01-01,p3.1.2,3781.0
abs,2019-01-01,p3.1.3,1126.0
abs,2019-01-01,p3.1.4,820.0
abs,2019-01-01,p3.2,1450.0
abs,2019-01-01,p3.2.1,1248.0
abs,2019-01-01,p3.2.2,202.0
abs,2019-01-01,p3.3,4188.0
abs,2019-01-01,p3.3.1,1868.0
abs,2019-01-01,p3.3.2,1169.0
abs,2019-01-01,p3.3.3,1151.0
abs,2019-01-01,p3.4,21385.0
abs,2019-01-01,p3.4.1,9524.0
abs,2019-01-01,p3.4.2,8063.0
abs,2019-01-01,p3.4.3,1454.0
abs,2019-01-01,p3.4.4,2344.0
abs,2019-01-01,p3.5,8621.0
abs,2019-01-01,p3.5.1,2754.0
abs,2019-01-01,p3.5.2,1781.0
abs,2019-01-01,p3.5.3,4086.0
abs,2019-01-01,p3.6,23189.0
abs,2019-01-01,p3.6.1,3215.0
abs,2019-01-01,p3.6.2,1459.0
abs,2019-01-01,p3.6.3,1541.0
abs,2019-01-01,p3.6.4,15990.0
abs,2019-01-01,p3.6.5,984.0
abs,2019-01-01,p3.7,7828.0
abs,2019-01-01,p3.7.1,5532.0
abs,2019-01-01,p3.7.2,1342.0
abs,2019-01-01,p3.7.3,954.0
abs,2019-01-01,p4,16704.0
abs,2019-01-01,p4.1,7425.0
abs,2019-01-01,p4.1.1,3917.0
abs,2019-01-01,p4.1.2,3508.0
abs,2019-01-01,p4.2,6246.0
abs,2019-01-01,p4.3,3034.0
abs,2019-01-01,p5,195144.0
abs,2019-01-01,p5.1,42699.0
abs,2019-01-01,p5.1.1,7432.0
abs,2019-01-01,p5.1.2,1897.0
abs,2019-01-01,p5.1.3,12902.0
abs,2019-01-01,p5.1.4,20468.0
abs,2019-01-01,p5.2,67569.0
abs,2019-01-01,p5.2.1,55776.0
abs,2019-01-01,p5.2.1.1,23869.0
abs,2019-01-01,p5.2.1.2,26408.0
abs,2019-01-01,p5.2.1.3,5499.0
abs,2019-01-01,p5.2.2,9495.0
abs,2019-01-01,p5.2.3,2298.0
abs,2019-01-01,p5.3,39598.0
abs,2019-01-01,p5.3.1,16961.0
abs,2019-01-01,p5.3.2,6089.0
abs,2019-01-01,p5.3.3,5219.0
abs,2019-01-01,p5.3.4,11329.0
abs,2019-01-01,p5.4,17237.0
abs,2019-01-01,p5.4.1,2395.0
abs,2019-01-01,p5.4.2,2760.0
abs,2019-01-01,p5.4.6,12082.0
abs,2019-01-01,p5.5,28042.0
abs,2019-01-01,p6,3976.0
abs,2019-04-01,p0,349910.0
abs,2019-04-01,p1,24266.0
abs,2019-04-01,p1.1,16109.0
abs,2019-04-01,p1.1.1,566.0
abs,2019-04-01,p1.1.2,8916.0
abs,2019-04-01,p1.1.7,6627.0
abs,2019-04-01,p1.2,3705.0
abs,2019-04-01,p1.3,1662.0
abs,2019-04-01,p1.4,2789.0
abs,2019-04-01,p1.4.1,1815.0
abs,2019-04-01,p1.4.2,974.0
abs,2019-04-01,p2,26483.0
abs,2019-04-01,p2.1,11121.0
abs,2019-04-01,p2.2,12852.0
abs,2019-04-01,p2.3,2510.0
abs,2019-04-01,p3,79005.0
abs,2019-04-01,p3.1,10265.0
